,Group.1,Quantile,X,folioviv,foliohog,ubica_geo,ageb,tam_loc,est_socio.x,upm,factor_hog,clase_hog,sexo_jefe.x,edad_jefe,educa_jefe.x,tot_integ.x,hombres,mujeres,mayores,menores,p12_64,p65mas,ing_cor,Energy2014,percep_tot,Quantile.1,Income2014,folioviv.1,foliohog.1,ubica_geo.1,ageb.1,tam_loc.1,est_socio.x.1,upm.1,Intercept,Elasticity_Income_Electricity,Coef_socio,Coef_sexo_jefe,Coef_educa_jefe,Coef_tot_members,Coef_educ_sex_jefe,Income2014,sexo_jefe.educa_jefe,Income2015,Income2016,Income2017,Income2018,Income2019,Income2020,Income2021,Income2022,Income2023,Income2024,Income2025,Income2026,Income2027,Income2028,Income2029,Energy2014,Income2030,Energy2015,Energy2016,Energy2017,Energy2018,Energy2019,Energy2020,Energy2021,Energy2022,Energy2023,Energy2024,Energy2025,Energy2026,Energy2027,Energy2028,Energy2029,Energy2030
758,758,758,9311.65,1694120660,1,169351010.7,NA,1.5,2.7,13569,1884.75,2,1.45,52.9,6.2,2.9,1.45,1.45,2.6,0.3,2.3,0.3,1954.572662,48.6647665,175.022365,758,9311.65,1694120660,1,169351010.7,NA,1.5,2.7,13569,734.1964845,1.13941271,0.369589905,0.144496379,0.126541782,0.031055013,0.12476733,43461.123,-0.024314286,9497.883,9687.84066,9881.597473,10079.22942,10280.81401,10486.43029,10696.1589,10910.08208,11128.28372,11350.84939,11577.86638,11809.42371,12045.61218,12286.52442,12532.25491,8.897175,12782.90001,49.77375157,50.90800847,52.06811311,53.25465451,54.46823511,55.7094711,56.97899269,58.27744446,59.60548568,60.96379064,62.353049,63.77396613,65.22726348,66.71367894,68.23396722,69.78890021
759,759,759,9817.15,1784415852,1.05,177253515.5,NA,2,2.65,14218.5,1535.45,2.05,1.25,53.45,6.85,2.9,1.45,1.45,2.55,0.35,2.2,0.35,2099.097844,74.13553,36.576344,759,9817.15,1784415852,1.05,177253515.5,NA,2,2.65,14218.5,736.5400639,1.141716715,0.369468025,0.143261165,0.126892436,0.031144902,0.124781631,43585.1875,-0.024055291,10013.493,10213.76286,10418.03812,10626.39888,10838.92686,11055.70539,11276.8195,11502.35589,11732.40301,11967.05107,12206.39209,12450.51993,12699.53033,12953.52094,13212.59136,13.091575,13476.84318,75.82836547,77.55985572,79.33088339,81.14235131,82.99518288,84.89032263,86.82873664,88.81141303,90.83936253,92.9136189,95.03523953,97.20530596,99.42492441,101.6952264,104.0173692,106.3925365
760,760,760,11043.57895,1969864918,1,196024232.1,NA,2.105263158,2.315789474,15810,1555,2.052631579,1.315789474,48.68421053,6.263157895,3.052631579,1.315789474,1.736842105,2.526315789,0.526315789,2.421052632,0.105263158,2051.447385,57.88354526,204.4923189,760,11043.57895,1969864918,1,196024232.1,NA,2.105263158,2.315789474,15810,739.0303373,1.144810076,0.369367685,0.144240118,0.12621063,0.030949568,0.124521745,46039.58579,-0.024120285,11264.45053,11489.73954,11719.53433,11953.92501,12193.00351,12436.86358,12685.60086,12939.31287,13198.09913,13462.06111,13731.30234,14005.92838,14286.04695,14571.76789,14863.20325,15.51623684,15160.46731,59.20885858,60.56451654,61.95121391,63.36966139,64.82058593,66.30473112,67.82285761,69.37574342,70.96418443,72.58899469,74.25100694,75.95107296,77.69006403,79.46887139,81.28840669,83.14960243
761,761,761,7367.35,1373701895,1,136471513.3,NA,1.8,2.75,10872,1905.55,2.05,1.25,48,6.55,3.7,1.95,1.75,3,0.7,2.85,0.15,2593.61976,72.1686455,148.5524425,761,7367.35,1373701895,1,136471513.3,NA,1.8,2.75,10872,741.1387586,1.139903629,0.369275489,0.144871071,0.129291812,0.031933885,0.125027319,55962.698,-0.024743748,7514.697,7664.99094,7818.290759,7974.656574,8134.149705,8296.8327,8462.769354,8632.024741,8804.665235,8980.75854,9160.373711,9343.581185,9530.452809,9721.061865,9915.483102,22.0206,10113.79276,73.81395152,75.49676734,77.21794813,78.97836851,80.77892309,82.62052684,84.50411561,86.43064657,88.40109873,90.41647339,92.47779472,94.58611019,96.7424912,98.94803353,101.203858,103.5111109
762,762,762,8808.1,1574922823,1,156828165.8,NA,1.85,2.25,12513,1428.75,2.15,1.2,47.45,5.5,3.2,1.75,1.45,2.7,0.5,2.6,0.1,2285.645499,62.255137,93.004989,762,8808.1,1574922823,1,156828165.8,NA,1.85,2.25,12513,743.2808612,1.132005872,0.36963899,0.145658526,0.134320602,0.032969921,0.124938188,48543.8875,-0.025599858,8984.262,9163.94724,9347.226185,9534.170708,9724.854123,9919.351205,10117.73823,10320.09299,10526.49485,10737.02475,10951.76525,11170.80055,11394.21656,11622.10089,11854.54291,16.718604,12091.63377,63.66460061,65.10597465,66.57998156,68.08736016,69.62886599,71.20527169,72.8173674,74.46596115,76.15187926,77.87596675,79.63908778,81.44212608,83.28598538,85.17158987,87.09988466,89.07183628
763,763,763,12351.63158,2166132297,1,215328987.4,NA,2.315789474,2,17478.94737,1683.736842,1.684210526,1.210526316,54.21052632,5.631578947,2.052631579,1.105263158,0.947368421,1.894736842,0.157894737,1.631578947,0.263157895,1457.989223,56.14427737,72.11752947,763,12351.63158,2166132297,1,215328987.4,NA,2.315789474,2,17478.94737,745.5153699,1.127870808,0.370462949,0.145830721,0.135644512,0.033133364,0.124796994,31226.66842,-0.025806982,12598.66421,12850.63749,13107.65024,13369.80325,13637.19931,13909.9433,14188.14217,14471.90501,14761.34311,15056.56997,15357.70137,15664.8554,15978.15251,16297.71556,16623.66987,9.727789474,16956.14327,57.4107472,58.70578532,60.03003615,61.38415865,62.76882667,64.18472921,65.63257086,67.11307208,68.62696957,70.17501669,71.75798374,73.37665844,75.03184627,76.72437085,78.45507441,80.22481818
764,764,764,9159.8,1670363002,1,166236005.2,NA,1.9,2.5,13189.5,1565.6,1.95,1.45,46.25,6.2,2.9,1.3,1.6,2.25,0.65,2.1,0.15,2142.266109,72.1311605,26.433099,764,9159.8,1670363002,1,166236005.2,NA,1.9,2.5,13189.5,747.8935607,1.121644723,0.371300996,0.145323054,0.139408452,0.033611334,0.124794273,44259.1675,-0.02633689,9342.996,9529.85592,9720.453038,9914.862099,10113.15934,10315.42253,10521.73098,10732.1656,10946.80891,11165.74509,11389.05999,11616.84119,11849.17801,12086.16157,12327.88481,37.351475,12574.4425,73.74927121,75.40368083,77.09520364,78.82467221,80.59293776,82.40087063,84.24936066,86.13931767,88.0716719,90.04737442,92.06739766,94.13273588,96.2444056,98.4034462,100.6109203,102.8679145
765,765,765,10790.78947,1937325417,1,193505862.8,NA,1.947368421,2.578947368,15416.84211,1215.684211,1.894736842,1.157894737,53.84210526,6.210526316,3.421052632,1.631578947,1.789473684,2.947368421,0.473684211,2.315789474,0.631578947,2184.199216,57.25766053,383.2141968,765,10790.78947,1937325417,1,193505862.8,NA,1.947368421,2.578947368,15416.84211,750.5765592,1.12942022,0.370050946,0.146048982,0.140025733,0.033584556,0.124848267,52396.19211,-0.026437339,11006.60526,11226.73737,11451.27212,11680.29756,11913.90351,12152.18158,12395.22521,12643.12972,12895.99231,13153.91216,13416.9904,13685.33021,13959.03681,14238.21755,14522.9819,12.68842105,14813.44154,58.55101972,59.87359383,61.22604278,62.60904139,64.02327974,65.46946347,66.94831419,68.46056979,70.00698482,71.58833091,73.20539707,74.85899019,76.54993533,78.27907623,80.04727566,81.85541589
766,766,766,10849.7,1940174212,1,192274624,NA,2.15,2.3,15599,1296.75,1.95,1.1,43.9,6.8,2.85,1.45,1.4,2.4,0.45,2.25,0.15,2036.31113,64.416184,110.026462,766,10849.7,1940174212,1,192274624,NA,2.15,2.3,15599,753.101275,1.12829612,0.370090259,0.14549693,0.142345103,0.034095314,0.124869607,43802.808,-0.026754432,11066.694,11288.02788,11513.78844,11744.06421,11978.94549,12218.5244,12462.89489,12712.15279,12966.39584,13225.72376,13490.23823,13760.043,14035.24386,14315.94874,14602.26771,22.38075,14894.31306,65.86979461,67.35620728,68.87616223,70.43041636,72.01974367,73.64493562,75.30680152,77.00616896,78.74388419,80.52081257,82.33783897,84.19586826,86.09582569,88.03865741,90.02533092,92.05683555
767,767,767,7284.8,1337571079,1,133627508.1,NA,1.6,2.65,10592.5,1955.5,2.05,1.4,52.05,6.4,3.05,1.6,1.45,2.65,0.4,2.5,0.15,2135.221428,52.7330405,166.944078,767,7284.8,1337571079,1,133627508.1,NA,1.6,2.65,10592.5,754.7163539,1.135343796,0.370936963,0.14396111,0.138661185,0.033595302,0.124572861,46982.9695,-0.026489504,7430.496,7579.10592,7730.688038,7885.301799,8043.007835,8203.867992,8367.945352,8535.304259,8706.010344,8880.130551,9057.733162,9238.887825,9423.665582,9612.138893,9804.381671,19.8887815,10000.4693,53.93044311,55.15503499,56.40743352,57.68827012,58.99819051,60.3378551,61.70793929,63.10913381,64.54214509,66.00769557,67.50652412,69.03938639,70.60705517,72.21032081,73.8499916,75.5268942
768,768,768,8919.315789,1619245456,1,160731683.8,NA,2,2.263157895,12957.36842,1380.421053,2,1.368421053,50.89473684,5.368421053,3.157894737,1.315789474,1.842105263,2.736842105,0.421052632,2.368421053,0.368421053,2262.401798,55.11888789,129.5068711,768,8919.315789,1619245456,1,160731683.8,NA,2,2.263157895,12957.36842,757.4035513,1.134453183,0.371070157,0.143485667,0.141125586,0.03397594,0.124620969,48814.46263,-0.026849135,9097.702105,9279.656147,9465.24927,9654.554256,9847.645341,10044.59825,10245.49021,10450.40002,10659.40802,10872.59618,11090.0481,11311.84906,11538.08604,11768.84777,12004.22472,21.85449,12244.30921,56.36948385,57.64845466,58.95644412,60.29411063,61.66212755,63.06118348,64.49198269,65.95524539,67.45170815,68.98212425,70.54726406,72.14791543,73.78488407,75.458994,77.17108792,78.92202765
769,769,769,10642.2,1893789066,1,188901009,NA,1.9,2.7,15280.5,2070.05,2,1.3,56.25,6.7,3.05,1.5,1.55,2.45,0.6,2,0.45,2201.819312,68.0890525,115.2277385,769,10642.2,1893789066,1,188901009,NA,1.9,2.7,15280.5,759.5413368,1.134970637,0.371392694,0.144012245,0.139715736,0.033806911,0.124822639,47286.6745,-0.026682206,10855.044,11072.14488,11293.58778,11519.45953,11749.84872,11984.8457,12224.54261,12469.03346,12718.41413,12972.78242,13232.23806,13496.88283,13766.82048,14042.15689,14323.00003,12.194875,14609.46003,69.63463401,71.2152993,72.83184478,74.48508488,76.17585257,77.90499969,79.67339743,81.48193676,83.33152887,85.22310564,87.15762009,89.13604689,91.1593828,93.22864726,95.3448828,97.50915565
770,770,770,9270.25,1684170857,1,167764509.5,NA,1.8,2.5,13297,1600.1,2.2,1.45,48.25,6.6,3.6,1.7,1.9,2.7,0.9,2.45,0.25,2627.439241,65.388981,113.713222,770,9270.25,1684170857,1,167764509.5,NA,1.8,2.5,13297,761.3425948,1.130882887,0.372573899,0.143708624,0.139257357,0.03358509,0.12507011,55941.887,-0.026677493,9455.655,9644.7681,9837.663462,10034.41673,10235.10507,10439.80717,10648.60331,10861.57538,11078.80688,11300.38302,11526.39068,11756.9185,11992.05687,12231.898,12476.53596,11.2406,12726.06668,66.86792659,68.38032247,69.9269252,71.50850846,73.12586343,74.77979918,76.47114308,78.20074122,79.96945882,81.77818067,83.62781157,85.51927679,87.45352252,89.43151636,91.45424779,93.52272867
771,771,771,11366.15789,2051799732,1.157894737,204544216.8,NA,1.421052632,2.736842105,16226.84211,1746.789474,1.842105263,1.368421053,52.05263158,5.842105263,2.473684211,1.157894737,1.315789474,2.263157895,0.210526316,2.157894737,0.105263158,1838.941142,48.95118053,50.40709947,771,11366.15789,2051799732,1.157894737,204544216.8,NA,1.421052632,2.736842105,16226.84211,763.7757129,1.130747299,0.372956303,0.143697796,0.138141951,0.033290806,0.125663691,38558.12737,-0.026595364,11593.48105,11825.35067,12061.85769,12303.09484,12549.15674,12800.13987,13056.14267,13317.26552,13583.61083,13855.28305,14132.38871,14415.03649,14703.33722,14997.40396,15297.35204,16.39823684,15603.29908,50.05820883,51.19027252,52.34793777,53.53178355,54.74240194,55.98039841,57.24639209,58.54101616,59.86491807,61.21875996,62.60321891,64.01898733,65.46677327,66.94730081,68.4613104,70.00955923
772,772,772,10518.9,1867990661,1,186227524.7,NA,1.75,2.3,14946.5,1142.5,2.15,1.3,47.85,7.1,3.3,1.65,1.65,2.5,0.8,2.25,0.25,2489.016373,89.8141825,37.0398595,772,10518.9,1867990661,1,186227524.7,NA,1.75,2.3,14946.5,765.3841077,1.12624508,0.373662729,0.143678113,0.139667316,0.033538889,0.125947619,51552.168,-0.02688984,10729.278,10943.86356,11162.74083,11385.99565,11613.71556,11845.98987,12082.90967,12324.56786,12571.05922,12822.4804,13078.93001,13340.50861,13607.31879,13879.46516,14157.05446,14.89355,14440.19555,91.83723812,93.90586287,96.0210832,98.18394865,100.3955324,102.6569319,104.9692692,107.3336917,109.7513725,112.2235114,114.7513349,117.3360975,119.9790815,122.6815985,125.4449894,128.2706255
773,773,773,8631.95,1575931544,1,157558589.9,NA,1.7,2.55,12563,1772.3,2.5,1.3,47.3,5.7,3.3,1.7,1.6,2.8,0.5,2.55,0.25,2355.908387,63.5977125,176.3622455,773,8631.95,1575931544,1,157558589.9,NA,1.7,2.55,12563,767.3532125,1.126169268,0.374677229,0.14446659,0.135322199,0.032912566,0.125777561,51678.9925,-0.026270508,8804.589,8980.68078,9160.294396,9343.500284,9530.370289,9720.977695,9915.397249,10113.70519,10315.9793,10522.29888,10732.74486,10947.39976,11166.34775,11389.67471,11617.4682,11.70855,11849.81757,65.03014829,66.49484738,67.99253645,69.52395855,71.08987346,72.69105808,74.32830679,76.00243189,77.71426395,79.46465226,81.25446525,83.08459088,84.95593714,86.86943245,88.82602616,90.82668897
774,774,774,10014.47368,1811375735,1,180849510.6,NA,1.368421053,2.473684211,14379.47368,1507.052632,2,1.210526316,48.94736842,6.368421053,2.947368421,1.315789474,1.631578947,2.631578947,0.315789474,2.421052632,0.210526316,2156.569019,63.41286,114.7250153,774,10014.47368,1811375735,1,180849510.6,NA,1.368421053,2.473684211,14379.47368,770.7125668,1.128004058,0.374287762,0.14541551,0.135471587,0.032388643,0.125972634,46352.93947,-0.025901871,10214.76316,10419.05842,10627.43959,10839.98838,11056.78815,11277.92391,11503.48239,11733.55204,11968.22308,12207.58754,12451.73929,12700.77408,12954.78956,13213.88535,13478.16306,13.75997368,13747.72632,64.84345927,66.30633297,67.80220923,69.33183257,70.89596434,72.49538305,74.13088478,75.80328355,77.51341178,79.26212064,81.05028052,82.87878142,84.74853346,86.66046725,88.61553443,90.61470808
775,775,775,10819.1,1921937296,1,191373549.2,NA,1.85,2.15,15403,1534.15,2,1.3,49.15,6.25,2.75,1.55,1.2,2.25,0.5,2,0.25,1985.59297,55.681199,141.5158955,775,10819.1,1921937296,1,191373549.2,NA,1.85,2.15,15403,773.5498451,1.122321428,0.374595871,0.146889514,0.1381836,0.032142743,0.126113317,43410.385,-0.025843987,11035.482,11256.19164,11481.31547,11710.94178,11945.16062,12184.06383,12427.74511,12676.30001,12929.82601,13188.42253,13452.19098,13721.2348,13995.6595,14275.57269,14561.08414,12.121375,14852.30582,56.93104305,58.20894165,59.51552449,60.85143546,62.21733286,63.61388978,65.04179441,66.5017504,67.99447719,69.52071036,71.08120202,72.67672114,74.30805397,75.9760044,77.68139435,79.42506422
776,776,776,9622,1745260052,1.05,172649038.3,NA,2.35,1.95,13852.5,1186.55,2,1.2,55.55,5.75,3.1,1.7,1.4,3,0.1,2.55,0.45,2140.204532,79.5261915,264.614014,776,9622,1745260052,1.05,172649038.3,NA,2.35,1.95,13852.5,775.7969094,1.126631776,0.374308439,0.145678266,0.138800379,0.032289923,0.126377516,49077.9295,-0.025970978,9814.44,10010.7288,10210.94338,10415.16224,10623.46549,10835.9348,11052.65349,11273.70656,11499.1807,11729.16431,11963.7476,12203.02255,12447.083,12696.02466,12949.94515,15.115275,13208.94405,81.31812619,83.15043789,85.0240364,86.93985202,88.89883602,90.90196109,92.95022185,95.04463532,97.18624145,99.3761036,101.6153091,103.9049699,106.2462227,108.6402301,111.0881808,113.5912903
777,777,777,8210.315789,1480244039,1.052631579,147521106.8,NA,1.894736842,2.526315789,11854.73684,1417.315789,2.157894737,1.315789474,54.63157895,5.789473684,3.368421053,1.473684211,1.894736842,2.684210526,0.684210526,2.210526316,0.473684211,2457.870354,74.02241737,166.2681926,777,8210.315789,1480244039,1.052631579,147521106.8,NA,1.894736842,2.526315789,11854.73684,778.958981,1.127598617,0.373298477,0.146061869,0.14273971,0.033068463,0.126258355,53553.84789,-0.026264916,8374.522105,8542.012547,8712.852798,8887.109854,9064.852051,9246.149092,9431.072074,9619.693516,9812.087386,10008.32913,10208.49572,10412.66563,10620.91894,10833.33732,11050.00407,18.64192105,11271.00415,75.69176888,77.39876755,79.14426242,80.92912164,82.75423295,84.62050412,86.52886339,88.48025992,90.4756643,92.51606897,94.6024888,96.73596151,98.91754824,101.1483341,103.4294285,105.7619661
778,778,778,10752.35,1929061541,1,192336023.6,NA,1.75,2.45,15405.5,1649.4,1.9,1.35,46.3,6.45,2.8,1.4,1.4,2.35,0.45,2.1,0.25,2066.739346,64.355571,123.214175,778,10752.35,1929061541,1,192336023.6,NA,1.75,2.45,15405.5,782.2766155,1.120761036,0.374503673,0.146456618,0.143276221,0.033000869,0.126626903,44692.929,-0.026470958,10967.397,11186.74494,11410.47984,11638.68944,11871.46322,12108.89249,12351.07034,12598.09175,12850.05358,13107.05465,13369.19574,13636.57966,13909.31125,14187.49748,14471.24743,14.07525,14760.67238,65.79811533,67.27299461,68.78093363,70.32267344,71.89897169,73.51060301,75.1583594,76.84305062,78.56550456,80.32656768,82.12710543,83.96800262,85.85016394,87.77451431,89.74199942,91.75358615
779,779,779,6436.05,1207023840,1,119824599.7,NA,1.75,2.65,9464.5,1843.05,1.85,1.25,51.75,6.5,2.65,1.45,1.2,2.2,0.45,1.65,0.55,1944.254463,52.010021,136.646986,779,6436.05,1207023840,1,119824599.7,NA,1.75,2.65,9464.5,785.1673732,1.122422695,0.374409802,0.146232666,0.143471393,0.033092584,0.126859191,42467.3765,-0.026520538,6564.771,6696.06642,6829.987748,6966.587503,7105.919253,7248.037639,7392.998391,7540.858359,7691.675526,7845.509037,8002.419218,8162.467602,8325.716954,8492.231293,8662.075919,18.8405,8835.317437,53.17756556,54.37131969,55.59187175,56.83982332,58.11578947,59.42039909,60.75429518,62.11813518,63.51259127,64.93835075,66.39611632,67.88660648,69.41055583,70.9687155,72.56185343,74.19075486
780,780,780,9005.210526,1637398531,1,163498989.9,NA,1.526315789,2.736842105,12931.57895,1767.631579,1.842105263,1.263157895,47.73684211,5.894736842,3.105263158,1.315789474,1.789473684,2.526315789,0.578947368,2.315789474,0.210526316,2337.657158,68.16495737,107.7754226,780,9005.210526,1637398531,1,163498989.9,NA,1.526315789,2.736842105,12931.57895,787.5450877,1.118467482,0.375708235,0.145252784,0.144485883,0.033167791,0.126607166,49906.78737,-0.026634471,9185.314737,9369.021032,9556.401452,9747.529481,9942.480071,10141.32967,10344.15627,10551.03939,10762.06018,10977.30138,11196.84741,11420.78436,11649.20005,11882.18405,12119.82773,20.78631579,12362.22428,69.68976313,71.24867781,72.8424644,74.47190295,76.13779099,77.84094386,79.58219514,81.36239709,83.182421,85.04315766,86.94551779,88.89043248,90.87885364,92.91175449,94.99013002,97.11499745
781,781,781,9831.7,1742816587,1,173434145.6,NA,2.1,2.55,14006.5,1610.5,2.3,1.35,50.05,6.6,3.25,1.8,1.45,2.9,0.35,2.8,0.1,2476.221811,68.284097,89.2286815,781,9831.7,1742816587,1,173434145.6,NA,2.1,2.55,14006.5,789.3854798,1.113654959,0.37651083,0.14472327,0.146387214,0.033759418,0.126534573,52356.1325,-0.027023113,10028.334,10228.90068,10433.47869,10642.14827,10854.99123,11072.09106,11293.53288,11519.40354,11749.79161,11984.78744,12224.48319,12468.97285,12718.35231,12972.71935,13232.17374,21.063875,13496.81722,69.80499546,71.35976905,72.94917227,74.57397641,76.23496999,77.93295904,79.66876756,81.44323792,83.25723124,85.11162781,87.00732753,88.94525037,90.92633675,92.95154807,95.02186712,97.13829859
782,782,782,10675.55,1893076815,1,188816559.6,NA,1.85,2.2,15084.5,1125.7,2.25,1.2,47.35,6.85,3.65,1.7,1.95,3.15,0.5,2.85,0.3,2816.14248,115.9769975,74.858966,782,10675.55,1893076815,1,188816559.6,NA,1.85,2.2,15084.5,792.1107676,1.106737342,0.376840505,0.144562419,0.150986338,0.03455812,0.12685775,59000.0295,-0.027671067,10889.061,11106.84222,11328.97906,11555.55865,11786.66982,12022.40321,12262.85128,12508.1083,12758.27047,13013.43588,13273.7046,13539.17869,13809.96226,14086.16151,14367.88474,17.0569,14655.24243,118.544119,121.168063,123.8500874,126.5914778,129.3935481,132.2576415,135.1851309,138.1774196,141.2359418,144.3621636,147.5575836,150.8237333,154.1621785,157.5745193,161.0623914,164.6274666
783,783,783,9254.473684,1676681349,1.105263158,166170026.9,NA,2.210526316,2.157894737,13282.10526,1928.105263,1.684210526,1.263157895,46,5.421052632,2.578947368,1.368421053,1.210526316,2,0.578947368,1.789473684,0.210526316,1959.824374,43.38480632,91.06928526,783,9254.473684,1676681349,1.105263158,166170026.9,NA,2.210526316,2.157894737,13282.10526,795.1573808,1.108892088,0.376969009,0.143192775,0.153139781,0.03505302,0.126650223,41854.97263,-0.028014707,9439.563158,9628.354421,9820.921509,10017.33994,10217.68674,10422.04047,10630.48128,10843.09091,11059.95273,11281.15178,11506.77482,11736.91031,11971.64852,12211.08149,12455.30312,9.931526316,12704.40918,44.34698769,45.33050816,46.335841,47.36346995,48.41388949,49.48760507,50.58513335,51.70700243,52.85375215,54.0259343,55.22411292,56.44886456,57.70077855,58.98045728,60.28851653,61.62558571
784,784,784,9323.05,1689045418,1,168287037.3,NA,1.9,2.7,13368,1568.1,2.15,1.25,47,6.45,3,1.45,1.55,2.5,0.5,2.3,0.2,2256.761444,67.1119435,137.388454,784,9323.05,1689045418,1,168287037.3,NA,1.9,2.7,13368,798.2434552,1.111151952,0.377283417,0.142548889,0.15069474,0.034808974,0.127266857,48860.202,-0.027783188,9509.511,9699.70122,9893.695244,10091.56915,10293.40053,10499.26854,10709.25391,10923.43899,11141.90777,11364.74593,11592.04085,11823.88166,12060.3593,12301.56648,12547.59781,13.53135,12798.54977,68.60337484,70.12795032,71.6864065,73.27949631,74.90798942,76.57267259,78.27435008,80.01384402,81.7919948,83.6096615,85.46772227,87.3670748,89.30863671,91.29334603,93.32216163,95.39606367
785,785,785,8880.2,1623123934,1,162214021.6,NA,1.5,2.65,13023.5,1924.55,2.45,1.35,50.9,6.15,3.35,1.5,1.85,2.9,0.45,2.7,0.2,2566.353073,64.4556045,116.340994,785,8880.2,1623123934,1,162214021.6,NA,1.5,2.65,13023.5,800.8703501,1.114874334,0.377198227,0.142818299,0.148993698,0.034312822,0.127092899,54748.8585,-0.027305775,9057.804,9238.96008,9423.739282,9612.214067,9804.458349,10000.54752,10200.55847,10404.56964,10612.66103,10824.91425,11041.41253,11262.24078,11487.4856,11717.23531,11951.58002,21.377475,12190.61162,65.89280248,67.36204637,68.8640507,70.39954595,71.96927889,73.57401293,75.2145285,76.89162344,78.60611339,80.35883216,82.15063215,83.98238477,85.85498088,87.76933117,89.72636666,91.72703913
786,786,786,9419.631579,1703809379,1,169635804.1,NA,1.631578947,2.789473684,13514.21053,1405.578947,2.052631579,1.315789474,53.31578947,5.894736842,3.052631579,1.526315789,1.526315789,2.736842105,0.315789474,2.368421053,0.368421053,2352.323864,73.75175684,102.0629768,786,9419.631579,1703809379,1,169635804.1,NA,1.631578947,2.789473684,13514.21053,804.0746896,1.114655837,0.377298313,0.142393723,0.150971714,0.034332324,0.127218826,50089.52737,-0.027476436,9608.024211,9800.184695,9996.188389,10196.11216,10400.0344,10608.03509,10820.19579,11036.59971,11257.3317,11482.47833,11712.1279,11946.37046,12185.29787,12429.00382,12677.5839,13.73289474,12931.13558,75.39591337,77.07672327,78.79500366,80.55158987,82.34733587,84.18311464,86.05981864,87.97836022,89.93967208,91.94470769,93.99444179,96.08987085,98.23201356,100.4219113,102.6606287,104.9492541
787,787,787,10134.2,1831840855,1.1,182787545.5,NA,1.6,2.55,14628.5,1744.2,1.95,1.15,49.5,6.35,2.85,1.3,1.55,2.2,0.65,2,0.2,2230.269202,59.315284,69.360382,787,10134.2,1831840855,1.1,182787545.5,NA,1.6,2.55,14628.5,806.8012235,1.110526749,0.37938659,0.14062796,0.149829802,0.034033066,0.127171755,46931.216,-0.027277431,10336.884,10543.62168,10754.49411,10969.584,11188.97568,11412.75519,11641.01029,11873.8305,12111.30711,12353.53325,12600.60392,12852.61599,13109.66831,13371.86168,13639.29891,15.561322,13912.08489,60.63270819,61.97939308,63.35598855,64.76315895,66.20158336,67.67195594,69.17498629,70.71139974,72.28193776,73.88735826,75.52843602,77.20596299,78.92074873,80.67362078,82.46542506,84.29702627
788,788,788,8671.25,1590223556,1,158261047.6,NA,1.9,2.3,12528,2021.65,1.85,1.4,49.65,5.9,2.7,1.25,1.45,2.35,0.35,2.1,0.25,2094.164818,48.048861,93.827552,788,8671.25,1590223556,1,158261047.6,NA,1.9,2.3,12528,810.1337429,1.110389398,0.379063936,0.141753032,0.150259465,0.034363452,0.127195025,44652.9055,-0.027409203,8844.675,9021.5685,9201.99987,9386.039867,9573.760665,9765.235878,9960.540596,10159.75141,10362.94644,10570.20536,10781.60947,10997.24166,11217.18649,11441.53022,11670.36083,15.20715,11903.76805,49.11591992,50.20667585,51.32165506,52.4613955,53.62644704,54.81737181,56.03474438,57.2791521,58.55119536,59.85148789,61.18065705,62.5393441,63.9282046,65.34790861,66.79914111,68.28260227
789,789,789,9074.894737,1647673576,1,163542749.9,NA,1.842105263,2.631578947,13150,1643.894737,2.105263158,1.315789474,50.63157895,6.052631579,2.789473684,1.368421053,1.421052632,2.368421053,0.421052632,1.842105263,0.526315789,2090.07589,57.46946947,177.1760311,789,9074.894737,1647673576,1,163542749.9,NA,1.842105263,2.631578947,13150,812.8279831,1.112005209,0.37876891,0.141799826,0.152912946,0.034977693,0.126978945,46270.44737,-0.027936817,9256.392632,9441.520484,9630.350894,9822.957912,10019.41707,10219.80541,10424.20152,10632.68555,10845.33926,11062.24605,11283.49097,11509.16079,11739.344,11974.13088,12213.6135,23.56384211,12457.88577,58.74759646,60.05414913,61.38975966,62.75507431,64.1507537,65.57747315,67.03592298,68.52680889,70.05085226,71.60879052,73.20137748,74.82938374,76.49359703,78.1948226,79.9338836,81.7116215
790,790,790,11120.65,1991677770,1,198481015.6,NA,1.9,2.3,15867,1760.45,2,1.5,58,5.75,2.75,1.4,1.35,2.55,0.2,2.2,0.35,2130.583529,42.780822,109.44591,790,11120.65,1991677770,1,198481015.6,NA,1.9,2.3,15867,814.8007271,1.113940648,0.379625116,0.140385994,0.150186763,0.034125567,0.127218368,45714.8865,-0.027193129,11343.063,11569.92426,11801.32275,12037.3492,12278.09618,12523.65811,12774.13127,13029.6139,13290.20617,13556.0103,13827.1305,14103.67311,14385.74657,14673.46151,14966.93074,9.86125,15266.26935,43.73392793,44.70826793,45.70431507,46.72255296,47.76347597,48.82758952,49.91541026,51.02746634,52.16429772,53.32645635,54.5145065,55.72902499,56.97060152,58.23983889,59.53735337,60.86377493
